Country Name,Country Code,Series,Series Code,2010 [YR2010],2011 [YR2011],2012 [YR2012],2013 [YR2013],2014 [YR2014],2015 [YR2015],2016 [YR2016],2017 [YR2017],2018 [YR2018],2019 [YR2019]
St. Kitts and Nevis,KNA,"Gross graduation ratio from lower secondary education, both sexes (%)",UIS.GGR.2,107.77778,100.4878,108.39329,108.48268,..,113.60799,114.35897,..,..,..
St. Kitts and Nevis,KNA,"Gross graduation ratio from primary education, both sexes (%)",SE.PRM.CMPL.ZS,110.26253,109.69697,120.22472,121.38284,114.86842,115.24966,99.5896,..,..,..
St. Lucia,LCA,Government expenditure on education as % of GDP (%),SE.XPD.TOTL.GD.ZS,3.81726,3.81277,3.57376,4.30887,4.36196,4.40116,5.73883,..,3.67959,..
St. Lucia,LCA,"Gross enrolment ratio, primary, female (%)",SE.PRM.ENRR.FE,..,..,..,..,..,99.48973,100.22562,101.45412,103.15652,..
St. Lucia,LCA,"Gross enrolment ratio, primary, gender parity index (GPI)",SE.ENR.PRIM.FM.ZS,..,..,..,..,..,0.96816,0.96786,0.98946,1.0108,..
St. Lucia,LCA,"Net enrolment rate, pre-primary, female (%)",SE.PRE.NENR.FE,52.87554,50.85714,56.53742,76.44894,77.9748,75.66038,78.27324,79.45718,76.65441,..
St. Lucia,LCA,"Net enrolment rate, primary, female (%)",SE.PRM.NENR.FE,..,..,..,..,..,..,93.97092,95.17437,96.08382,..
St. Lucia,LCA,"Out-of-school children of primary school age, both sexes (number)",SE.PRM.UNER,..,..,..,..,..,235,219,228,222,..
St. Lucia,LCA,"Primary completion rate, both sexes (%)",SE.PRM.CMPT.ZS,..,..,..,..,..,..,95.49051,92.07718,94.89362,..
St. Lucia,LCA,"Gross graduation ratio from first degree programmes (ISCED 6 and 7) in tertiary education, both sexes (%)",SE.TER.CMPL.ZS,..,..,..,..,..,..,..,..,..,..
St. Lucia,LCA,"Gross graduation ratio from lower secondary education, both sexes (%)",UIS.GGR.2,112.922,101.03673,91.07143,87.57783,86.50564,93.64336,..,..,..,..
St. Lucia,LCA,"Gross graduation ratio from primary education, both sexes (%)",SE.PRM.CMPL.ZS,96.04361,91.8754,95.33489,98.08961,96.58306,95.81749,87.72277,97.4538,98.85057,..
St. Martin (French part),MAF,Government expenditure on education as % of GDP (%),SE.XPD.TOTL.GD.ZS,..,..,..,..,..,..,..,..,..,..
St. Martin (French part),MAF,"Gross enrolment ratio, primary, female (%)",SE.PRM.ENRR.FE,..,..,..,..,..,..,..,..,..,..
St. Martin (French part),MAF,"Gross enrolment ratio, primary, gender parity index (GPI)",SE.ENR.PRIM.FM.ZS,..,..,..,..,..,..,..,..,..,..
St. Martin (French part),MAF,"Net enrolment rate, pre-primary, female (%)",SE.PRE.NENR.FE,..,..,..,..,..,..,..,..,..,..
St. Martin (French part),MAF,"Net enrolment rate, primary, female (%)",SE.PRM.NENR.FE,..,..,..,..,..,..,..,..,..,..
St. Martin (French part),MAF,"Out-of-school children of primary school age, both sexes (number)",SE.PRM.UNER,..,..,..,..,..,..,..,..,..,..
St. Martin (French part),MAF,"Primary completion rate, both sexes (%)",SE.PRM.CMPT.ZS,..,..,..,..,..,..,..,..,..,..
St. Martin (French part),MAF,"Gross graduation ratio from first degree programmes (ISCED 6 and 7) in tertiary education, both sexes (%)",SE.TER.CMPL.ZS,..,..,..,..,..,..,..,..,..,..
St. Martin (French part),MAF,"Gross graduation ratio from lower secondary education, both sexes (%)",UIS.GGR.2,..,..,..,..,..,..,..,..,..,..
St. Martin (French part),MAF,"Gross graduation ratio from primary education, both sexes (%)",SE.PRM.CMPL.ZS,..,..,..,..,..,..,..,..,..,..
St. Vincent and the Grenadines,VCT,Government expenditure on education as % of GDP (%),SE.XPD.TOTL.GD.ZS,5.08523,..,..,..,..,..,5.76068,5.78273,5.68122,..
St. Vincent and the Grenadines,VCT,"Gross enrolment ratio, primary, female (%)",SE.PRM.ENRR.FE,106.20562,105.08557,110.76745,109.58515,109.62926,109.69748,109.37341,109.79887,112.74018,..
St. Vincent and the Grenadines,VCT,"Gross enrolment ratio, primary, gender parity index (GPI)",SE.ENR.PRIM.FM.ZS,0.94917,0.98462,0.97393,0.9617,0.98415,0.99073,0.98936,0.9847,0.98844,..
St. Vincent and the Grenadines,VCT,"Net enrolment rate, pre-primary, female (%)",SE.PRE.NENR.FE,..,..,..,70.82137,66.91344,62.93413,68.91478,73.26431,72.70531,..
St. Vincent and the Grenadines,VCT,"Net enrolment rate, primary, female (%)",SE.PRM.NENR.FE,..,..,..,..,90.18621,..,..,..,..,..
St. Vincent and the Grenadines,VCT,"Out-of-school children of primary school age, both sexes (number)",SE.PRM.UNER,71,97,38,21,..,113,94,58,..,..
St. Vincent and the Grenadines,VCT,"Primary completion rate, both sexes (%)",SE.PRM.CMPT.ZS,93.84248,88.33087,101.71518,111.13502,103.06346,99.39427,98.73208,92.71186,105.54913,..
St. Vincent and the Grenadines,VCT,"Gross graduation ratio from first degree programmes (ISCED 6 and 7) in tertiary education, both sexes (%)",SE.TER.CMPL.ZS,..,..,..,..,..,..,..,..,..,..
St. Vincent and the Grenadines,VCT,"Gross graduation ratio from lower secondary education, both sexes (%)",UIS.GGR.2,..,..,..,78.83651,..,..,..,..,..,..
St. Vincent and the Grenadines,VCT,"Gross graduation ratio from primary education, both sexes (%)",SE.PRM.CMPL.ZS,..,..,102.03337,115.9893,117.17063,..,99.88932,93.37861,105.78704,..
Sub-Saharan Africa,SSF,Government expenditure on education as % of GDP (%),SE.XPD.TOTL.GD.ZS,3.83617508411408,3.92513990402222,4.10118007659912,4.4985499382019,..,..,..,..,..,..
Sub-Saharan Africa,SSF,"Gross enrolment ratio, primary, female (%)",SE.PRM.ENRR.FE,93.5266,94.76524,96.29907,96.9402,96.85492,95.77088,95.68979,95.76415,95.69573,..
Sub-Saharan Africa,SSF,"Gross enrolment ratio, primary, gender parity index (GPI)",SE.ENR.PRIM.FM.ZS,0.92473,0.92299,0.93662,0.94396,0.95015,0.95645,0.95597,0.95747,0.95763,..
Sub-Saharan Africa,SSF,"Net enrolment rate, pre-primary, female (%)",SE.PRE.NENR.FE,..,..,..,..,..,..,..,..,..,..
Sub-Saharan Africa,SSF,"Net enrolment rate, primary, female (%)",SE.PRM.NENR.FE,..,..,..,..,..,..,..,..,..,..
Sub-Saharan Africa,SSF,"Out-of-school children of primary school age, both sexes (number)",SE.PRM.UNER,33332980,32040263,31916692,31910538,32089293,32982110,33584668,34173947,34662862,..
Sub-Saharan Africa,SSF,"Primary completion rate, both sexes (%)",SE.PRM.CMPT.ZS,67.94991,67.76664,67.97173,67.93391,68.08737,68.24851,68.20217,68.45962,68.78364,..
Sub-Saharan Africa,SSF,"Gross graduation ratio from first degree programmes (ISCED 6 and 7) in tertiary education, both sexes (%)",SE.TER.CMPL.ZS,..,..,..,..,..,..,..,..,..,..
Sub-Saharan Africa,SSF,"Gross graduation ratio from lower secondary education, both sexes (%)",UIS.GGR.2,..,..,..,..,..,..,..,..,..,..
Sub-Saharan Africa,SSF,"Gross graduation ratio from primary education, both sexes (%)",SE.PRM.CMPL.ZS,..,..,..,..,..,..,..,..,..,..
Sub-Saharan Africa (excluding high income),SSA,Government expenditure on education as % of GDP (%),SE.XPD.TOTL.GD.ZS,3.83617508411408,3.92513990402222,4.10118007659912,4.4985499382019,..,..,..,..,..,..
Sub-Saharan Africa (excluding high income),SSA,"Gross enrolment ratio, primary, female (%)",SE.PRM.ENRR.FE,93.52559,94.76426,96.29828,96.93963,96.85443,95.77035,95.68938,95.7638,95.69534,..
Sub-Saharan Africa (excluding high income),SSA,"Gross enrolment ratio, primary, gender parity index (GPI)",SE.ENR.PRIM.FM.ZS,0.92472,0.92298,0.93661,0.94395,0.95015,0.95645,0.95597,0.95747,0.95763,..
Sub-Saharan Africa (excluding high income),SSA,"Net enrolment rate, pre-primary, female (%)",SE.PRE.NENR.FE,..,..,..,..,..,..,..,..,..,..
Sub-Saharan Africa (excluding high income),SSA,"Net enrolment rate, primary, female (%)",SE.PRM.NENR.FE,..,..,..,..,..,..,..,..,..,..
Sub-Saharan Africa (excluding high income),SSA,"Out-of-school children of primary school age, both sexes (number)",SE.PRM.UNER,33332919,32040185,31916506,31910474,32089209,32982033,33584516,34173698,34662593,..
Sub-Saharan Africa (excluding high income),SSA,"Primary completion rate, both sexes (%)",SE.PRM.CMPT.ZS,67.94731,67.76414,67.96965,67.93189,68.08503,68.24633,68.19977,68.45779,68.78184,..
Sub-Saharan Africa (excluding high income),SSA,"Gross graduation ratio from first degree programmes (ISCED 6 and 7) in tertiary education, both sexes (%)",SE.TER.CMPL.ZS,..,..,..,..,..,..,..,..,..,..
Sub-Saharan Africa (excluding high income),SSA,"Gross graduation ratio from lower secondary education, both sexes (%)",UIS.GGR.2,..,..,..,..,..,..,..,..,..,..
Sub-Saharan Africa (excluding high income),SSA,"Gross graduation ratio from primary education, both sexes (%)",SE.PRM.CMPL.ZS,..,..,..,..,..,..,..,..,..,..
Sub-Saharan Africa (IDA & IBRD countries),TSS,Government expenditure on education as % of GDP (%),SE.XPD.TOTL.GD.ZS,..,..,..,..,..,..,..,..,..,..
Sub-Saharan Africa (IDA & IBRD countries),TSS,"Gross enrolment ratio, primary, female (%)",SE.PRM.ENRR.FE,93.5266,94.76524,96.29907,96.9402,96.85492,95.77088,95.68979,95.76415,95.69573,..
Sub-Saharan Africa (IDA & IBRD countries),TSS,"Gross enrolment ratio, primary, gender parity index (GPI)",SE.ENR.PRIM.FM.ZS,0.92473,0.92299,0.93662,0.94396,0.95015,0.95645,0.95597,0.95747,0.95763,..
Sub-Saharan Africa (IDA & IBRD countries),TSS,"Net enrolment rate, pre-primary, female (%)",SE.PRE.NENR.FE,..,..,..,..,..,..,..,..,..,..
Sub-Saharan Africa (IDA & IBRD countries),TSS,"Net enrolment rate, primary, female (%)",SE.PRM.NENR.FE,..,..,..,..,..,..,..,..,..,..
Sub-Saharan Africa (IDA & IBRD countries),TSS,"Out-of-school children of primary school age, both sexes (number)",SE.PRM.UNER,33332980,32040263,31916692,31910538,32089293,32982110,33584668,34173947,34662862,..
Sub-Saharan Africa (IDA & IBRD countries),TSS,"Primary completion rate, both sexes (%)",SE.PRM.CMPT.ZS,67.94991,67.76664,67.97173,67.93391,68.08737,68.24851,68.20217,68.45962,68.78364,..
Sub-Saharan Africa (IDA & IBRD countries),TSS,"Gross graduation ratio from first degree programmes (ISCED 6 and 7) in tertiary education, both sexes (%)",SE.TER.CMPL.ZS,..,..,..,..,..,..,..,..,..,..
Sub-Saharan Africa (IDA & IBRD countries),TSS,"Gross graduation ratio from lower secondary education, both sexes (%)",UIS.GGR.2,..,..,..,..,..,..,..,..,..,..
Sub-Saharan Africa (IDA & IBRD countries),TSS,"Gross graduation ratio from primary education, both sexes (%)",SE.PRM.CMPL.ZS,..,..,..,..,..,..,..,..,..,..
Sudan,SDN,Government expenditure on education as % of GDP (%),SE.XPD.TOTL.GD.ZS,..,..,..,..,..,..,..,..,..,..
Sudan,SDN,"Gross enrolment ratio, primary, female (%)",SE.PRM.ENRR.FE,67.76904,65.17222,66.67713,68.05666,69.33065,69.78471,73.22094,74.41109,..,..
Sudan,SDN,"Gross enrolment ratio, primary, gender parity index (GPI)",SE.ENR.PRIM.FM.ZS,0.89659,0.8846,0.88918,0.89694,0.92279,0.91316,0.93247,0.94004,..,..
Sudan,SDN,"Net enrolment rate, pre-primary, female (%)",SE.PRE.NENR.FE,..,..,..,..,..,..,..,..,..,..
Sudan,SDN,"Net enrolment rate, primary, female (%)",SE.PRM.NENR.FE,..,55.27348,56.47091,57.63927,58.71826,59.10283,62.01307,58.91671,..,..
Sudan,SDN,"Out-of-school children of primary school age, both sexes (number)",SE.PRM.UNER,..,2363794,2621101,2618997,2652400,2657780,2561223,2443016,..,..
Sudan,SDN,"Primary completion rate, both sexes (%)",SE.PRM.CMPT.ZS,61.11948,..,57.54983,58.09367,58.24904,59.24305,59.83708,61.68764,..,..
Sudan,SDN,"Gross graduation ratio from first degree programmes (ISCED 6 and 7) in tertiary education, both sexes (%)",SE.TER.CMPL.ZS,..,..,10.70589,..,..,..,..,..,..,..
Sudan,SDN,"Gross graduation ratio from lower secondary education, both sexes (%)",UIS.GGR.2,..,..,39.47814,39.04656,51.78634,52.0371,51.3991,58.56734,..,..
Sudan,SDN,"Gross graduation ratio from primary education, both sexes (%)",SE.PRM.CMPL.ZS,..,..,60.00022,..,61.25546,61.77235,62.70164,63.4854,..,..
Suriname,SUR,Government expenditure on education as % of GDP (%),SE.XPD.TOTL.GD.ZS,..,..,..,..,..,..,..,..,..,..
Suriname,SUR,"Gross enrolment ratio, primary, female (%)",SE.PRM.ENRR.FE,113.84338,112.29691,112.53292,113.69895,114.32242,116.40878,115.71443,110.77448,108.70755,..
Suriname,SUR,"Gross enrolment ratio, primary, gender parity index (GPI)",SE.ENR.PRIM.FM.ZS,0.99667,1.00104,0.99702,1.01486,1.01702,1.01013,1.0028,1.00379,0.99762,..
Suriname,SUR,"Net enrolment rate, pre-primary, female (%)",SE.PRE.NENR.FE,64.69313,63.58061,71.93695,75.34042,74.94521,75.47847,75.43005,71.9715,72.62432,..
Suriname,SUR,"Net enrolment rate, primary, female (%)",SE.PRM.NENR.FE,90.53085,88.84737,89.0237,88.47808,88.71092,89.68686,90.88931,87.98488,87.72937,..
Suriname,SUR,"Out-of-school children of primary school age, both sexes (number)",SE.PRM.UNER,6263,7418,7124,7399,7665,6595,5850,8579,8601,..
Suriname,SUR,"Primary completion rate, both sexes (%)",SE.PRM.CMPT.ZS,87.05618,86.43059,86.74711,85.93082,89.10132,89.56555,88.04,85.34784,85.14813,..
Suriname,SUR,"Gross graduation ratio from first degree programmes (ISCED 6 and 7) in tertiary education, both sexes (%)",SE.TER.CMPL.ZS,..,..,..,..,..,..,..,..,..,..
Suriname,SUR,"Gross graduation ratio from lower secondary education, both sexes (%)",UIS.GGR.2,25.15898,24.14959,29.37077,28.0826,33.64953,37.43395,35.76751,32.06931,..,..
Suriname,SUR,"Gross graduation ratio from primary education, both sexes (%)",SE.PRM.CMPL.ZS,77.90527,74.32909,79.49394,60.15023,62.34905,68.50555,61.05652,65.03503,58.9963,..
Sweden,SWE,Government expenditure on education as % of GDP (%),SE.XPD.TOTL.GD.ZS,6.61479,6.4832,7.64774,7.70949,7.67329,7.5483,7.66993,..,..,..
Sweden,SWE,"Gross enrolment ratio, primary, female (%)",SE.PRM.ENRR.FE,101.16406,100.22249,101.84269,123.98248,124.23183,125.52125,126.49916,127.44611,..,..
Sweden,SWE,"Gross enrolment ratio, primary, gender parity index (GPI)",SE.ENR.PRIM.FM.ZS,0.99476,0.99601,0.99845,1.05919,1.05586,1.04178,1.02604,1.01348,..,..
Sweden,SWE,"Net enrolment rate, pre-primary, female (%)",SE.PRE.NENR.FE,94.8158,94.486,94.39865,94.34537,95.07633,93.30919,93.68062,95.64868,..,..
Sweden,SWE,"Net enrolment rate, primary, female (%)",SE.PRM.NENR.FE,..,..,..,..,..,..,..,..,..,..
Sweden,SWE,"Out-of-school children of primary school age, both sexes (number)",SE.PRM.UNER,2051,1649,921,253,429,17,970,1876,..,..
Sweden,SWE,"Primary completion rate, both sexes (%)",SE.PRM.CMPT.ZS,96.71507,101.39794,102.67948,102.46185,101.0253,103.77177,105.22931,105.38628,..,..
Sweden,SWE,"Gross graduation ratio from first degree programmes (ISCED 6 and 7) in tertiary education, both sexes (%)",SE.TER.CMPL.ZS,33.16277,36.33622,32.8906,..,..,25.08667,36.42021,36.1116,..,..
Sweden,SWE,"Gross graduation ratio from lower secondary education, both sexes (%)",UIS.GGR.2,..,..,..,..,..,..,..,..,..,..
Sweden,SWE,"Gross graduation ratio from primary education, both sexes (%)",SE.PRM.CMPL.ZS,..,..,..,..,..,..,..,..,..,..
Switzerland,CHE,Government expenditure on education as % of GDP (%),SE.XPD.TOTL.GD.ZS,4.92605,4.96986,5.03337,5.04048,5.05123,5.10057,5.11332,..,..,..
Switzerland,CHE,"Gross enrolment ratio, primary, female (%)",SE.PRM.ENRR.FE,102.60698,102.85256,103.02621,103.50073,103.52739,104.03302,104.25858,104.82491,..,..
Switzerland,CHE,"Gross enrolment ratio, primary, gender parity index (GPI)",SE.ENR.PRIM.FM.ZS,0.99543,0.99509,0.9976,0.99811,1.00075,0.99718,0.99312,0.99324,..,..
Switzerland,CHE,"Net enrolment rate, pre-primary, female (%)",SE.PRE.NENR.FE,76.15475,76.01793,75.78809,77.51136,77.82347,76.13708,76.37904,75.15483,..,..
Switzerland,CHE,"Net enrolment rate, primary, female (%)",SE.PRM.NENR.FE,93.76425,93.6527,93.57616,..,..,..,..,..,..,..
Switzerland,CHE,"Out-of-school children of primary school age, both sexes (number)",SE.PRM.UNER,2277,1662,1820,992,902,794,64,706,..,..
Switzerland,CHE,"Primary completion rate, both sexes (%)",SE.PRM.CMPT.ZS,96.19563,96.65714,97.41051,96.85575,95.57646,95.77347,96.82687,97.15868,..,..
Switzerland,CHE,"Gross graduation ratio from first degree programmes (ISCED 6 and 7) in tertiary education, both sexes (%)",SE.TER.CMPL.ZS,30.00556,28.97957,..,48.78274,50.31878,51.39376,..,52.80235,..,..
Switzerland,CHE,"Gross graduation ratio from lower secondary education, both sexes (%)",UIS.GGR.2,..,..,..,..,..,..,..,..,..,..
Switzerland,CHE,"Gross graduation ratio from primary education, both sexes (%)",SE.PRM.CMPL.ZS,..,..,..,..,..,..,..,..,..,..
Syrian Arab Republic,SYR,Government expenditure on education as % of GDP (%),SE.XPD.TOTL.GD.ZS,..,..,..,..,..,..,..,..,..,..
Syrian Arab Republic,SYR,"Gross enrolment ratio, primary, female (%)",SE.PRM.ENRR.FE,114.71897,119.51671,126.0301,80.203,..,..,..,..,..,..
Syrian Arab Republic,SYR,"Gross enrolment ratio, primary, gender parity index (GPI)",SE.ENR.PRIM.FM.ZS,0.96541,0.96708,0.96362,0.96555,..,..,..,..,..,..
Syrian Arab Republic,SYR,"Net enrolment rate, pre-primary, female (%)",SE.PRE.NENR.FE,8.69653,9.6798,9.70996,5.269,..,..,..,..,..,..
Syrian Arab Republic,SYR,"Net enrolment rate, primary, female (%)",SE.PRM.NENR.FE,..,..,..,67.03999,..,..,..,..,..,..
Syrian Arab Republic,SYR,"Out-of-school children of primary school age, both sexes (number)",SE.PRM.UNER,21842,..,..,523049,..,..,..,..,..,..
Syrian Arab Republic,SYR,"Primary completion rate, both sexes (%)",SE.PRM.CMPT.ZS,103.36705,106.9109,113.62431,72.29299,..,..,..,..,..,..
Syrian Arab Republic,SYR,"Gross graduation ratio from first degree programmes (ISCED 6 and 7) in tertiary education, both sexes (%)",SE.TER.CMPL.ZS,11.35804,..,..,..,..,..,..,..,..,..
Syrian Arab Republic,SYR,"Gross graduation ratio from lower secondary education, both sexes (%)",UIS.GGR.2,53.40134,..,69.95366,47.94182,..,..,..,..,..,..
Syrian Arab Republic,SYR,"Gross graduation ratio from primary education, both sexes (%)",SE.PRM.CMPL.ZS,104.6016,..,..,78.53101,..,..,..,..,..,..
Tajikistan,TJK,Government expenditure on education as % of GDP (%),SE.XPD.TOTL.GD.ZS,4.00675,3.93511,4.01803,..,..,5.23139,..,..,..,..
Tajikistan,TJK,"Gross enrolment ratio, primary, female (%)",SE.PRM.ENRR.FE,100.22987,99.43094,99.90893,99.90239,97.81987,97.06409,97.36612,100.26503,..,..
Tajikistan,TJK,"Gross enrolment ratio, primary, gender parity index (GPI)",SE.ENR.PRIM.FM.ZS,0.9759,0.97387,0.98188,0.98283,0.99095,0.9892,0.98778,0.98864,..,..
Tajikistan,TJK,"Net enrolment rate, pre-primary, female (%)",SE.PRE.NENR.FE,6.1324,6.39871,6.93935,6.84579,7.51998,7.7965,8.03748,7.78538,..,..
Tajikistan,TJK,"Net enrolment rate, primary, female (%)",SE.PRM.NENR.FE,..,..,..,..,97.27026,96.2435,96.01297,..,..,..
Tajikistan,TJK,"Out-of-school children of primary school age, both sexes (number)",SE.PRM.UNER,7997,8812,5662,5206,9406,13296,13580,4181,..,..
Tajikistan,TJK,"Primary completion rate, both sexes (%)",SE.PRM.CMPT.ZS,101.69471,102.73772,98.15614,..,99.51608,101.07425,95.38155,94.91239,..,..
Tajikistan,TJK,"Gross graduation ratio from first degree programmes (ISCED 6 and 7) in tertiary education, both sexes (%)",SE.TER.CMPL.ZS,..,..,..,..,..,..,..,..,..,..
Tajikistan,TJK,"Gross graduation ratio from lower secondary education, both sexes (%)",UIS.GGR.2,81.05813,97.47505,..,..,88.39496,92.81931,98.59216,99.19672,..,..
Tajikistan,TJK,"Gross graduation ratio from primary education, both sexes (%)",SE.PRM.CMPL.ZS,98.09568,102.80761,..,..,103.02218,96.85957,96.62134,91.31377,..,..
Tanzania,TZA,Government expenditure on education as % of GDP (%),SE.XPD.TOTL.GD.ZS,4.5417,..,..,..,3.38488,..,..,4.43051,3.69644,..
Tanzania,TZA,"Gross enrolment ratio, primary, female (%)",SE.PRM.ENRR.FE,103.78765,98.88296,95.28867,91.94853,88.96808,86.95237,87.25864,90.75761,95.39328,..
Tanzania,TZA,"Gross enrolment ratio, primary, gender parity index (GPI)",SE.ENR.PRIM.FM.ZS,1.01842,1.03478,1.02372,1.04287,1.05102,1.05459,1.04656,1.03474,1.02606,..
Tanzania,TZA,"Net enrolment rate, pre-primary, female (%)",SE.PRE.NENR.FE,33.54509,..,32.53094,32.18663,..,..,38.84894,36.55319,33.03596,..
Tanzania,TZA,"Net enrolment rate, primary, female (%)",SE.PRM.NENR.FE,93.04912,..,88.83323,85.40375,85.39817,..,85.38355,85.18502,82.84537,..
Tanzania,TZA,"Out-of-school children of primary school age, both sexes (number)",SE.PRM.UNER,604441,..,1100928,1370468,1580287,..,1563643,1611822,1895125,..
Tanzania,TZA,"Primary completion rate, both sexes (%)",SE.PRM.CMPT.ZS,91.0452,..,82.1113,76.73521,..,..,61.57209,..,68.70373,..
Tanzania,TZA,"Gross graduation ratio from first degree programmes (ISCED 6 and 7) in tertiary education, both sexes (%)",SE.TER.CMPL.ZS,..,..,..,..,..,..,..,..,..,..
